bacteria,huth,huth_abundance,total_sample_depth,relative_abundance,analysis,sample
Bacteroidaceae,hutH,989.2,86977981.3,1.1372993316413059e-05,MGYA00721935,ERZ650690
Rikenellaceae,hutH,98.2,86977981.3,1.1290213745165412e-06,MGYA00721935,ERZ650690
Bacteroidaceae,hutH,989.2,86977981.3,1.1372993316413059e-05,MGYA00721935,ERZ650690
Oscillospiraceae,hutH,1011.9,86977981.3,1.1633978909096617e-05,MGYA00721935,ERZ650690
Bacteroidaceae,hutH,987.3,86977981.3,1.1351148707333818e-05,MGYA00721935,ERZ650690
Bacteroidaceae,hutH,1023.1,86977981.3,1.1762747131037405e-05,MGYA00721935,ERZ650690
Synergistetes,hutH,298.5,86977981.3,3.4319030579754327e-06,MGYA00721935,ERZ650690
Bacteroidaceae,hutH,275.0,86977981.3,3.1617197351532463e-06,MGYA00721935,ERZ650690
Eubacteriaceae,hutH,640.6,104970418.90000002,6.102671654671275e-06,MGYA00721936,ERZ650688
Bacteroidaceae,hutH,781.9,104970418.90000002,7.448765168260178e-06,MGYA00721936,ERZ650688
Rikenellaceae,hutH,963.8,104970418.90000002,9.181634312788283e-06,MGYA00721936,ERZ650688
Bacteroidaceae,hutH1,235.3,104970418.90000002,2.241583890640261e-06,MGYA00721936,ERZ650688
Bacteroidaceae,hutH,202.6,104970418.90000002,1.930067557346863e-06,MGYA00721936,ERZ650688
Bacteroidaceae,hutH,277.7,104970418.90000002,2.6455072096506603e-06,MGYA00721936,ERZ650688
Sutterellaceae,hutH,67.0,104970418.90000002,6.382750559834146e-07,MGYA00721936,ERZ650688
Porphyromonadaceae,hutH,983.4,104970418.90000002,9.368353582896864e-06,MGYA00721936,ERZ650688
Bacteroidaceae,hutH,1043.9,104970418.90000002,9.944706431956516e-06,MGYA00721936,ERZ650688
Rikenellaceae,hutH,977.6,104970418.90000002,9.313099921334121e-06,MGYA00721936,ERZ650688
Bacteroidaceae,hutH,983.8,104970418.90000002,9.372164180246019e-06,MGYA00721936,ERZ650688
Bacteroidaceae,hutH,984.2,104970418.90000002,9.375974777595175e-06,MGYA00721936,ERZ650688
Bacteroidaceae,hutH,1027.3,104970418.90000002,9.786566641966595e-06,MGYA00721936,ERZ650688
Clostridiaceae,hutH,365.5,104970418.90000002,3.4819333277901203e-06,MGYA00721936,ERZ650688
Oscillospiraceae,hutH,1013.4,104970418.90000002,9.654148384083469e-06,MGYA00721936,ERZ650688
Oscillospiraceae,hutH,822.0,104970418.90000002,7.830777552512937e-06,MGYA00721936,ERZ650688
Bacteroidaceae,hutH,987.3,104970418.90000002,9.405506907051123e-06,MGYA00721936,ERZ650688
Bacteroidia,hutH,959.5,104970418.90000002,9.140670391284871e-06,MGYA00721936,ERZ650688
Sutterellaceae,hutH,1038.1,104970418.90000002,9.889452770393772e-06,MGYA00721936,ERZ650688
Bacteroidaceae,hutH,989.2,104970418.90000002,9.423607244459609e-06,MGYA00721936,ERZ650688
Bacteroidaceae,hutH,984.2,104970418.90000002,9.375974777595175e-06,MGYA00721936,ERZ650688
Enterobacter,hutH,956.1,104970418.90000002,9.108280313817056e-06,MGYA00721936,ERZ650688
Bifidobacteriales,hutH,991.1,104970418.90000002,9.441707581868093e-06,MGYA00721936,ERZ650688
Bacteroidaceae,hutH,322.8,104970418.90000002,3.0751520607678544e-06,MGYA00721936,ERZ650688
Bacillus,hutH,181.8,104970418.90000002,1.7319164951908178e-06,MGYA00721936,ERZ650688
Synergistetes,hutH,245.7,104970418.90000002,2.340659421718283e-06,MGYA00721936,ERZ650688
Rhizobiaceae,hutH,282.3,104970418.90000002,2.6893290791659396e-06,MGYA00721936,ERZ650688
Clostridia,hutH,206.1,104970418.90000002,1.9634102841519663e-06,MGYA00721936,ERZ650688
Porphyromonadaceae,hutH,190.3,104970418.90000002,1.8128916888603555e-06,MGYA00721936,ERZ650688
Bacteroidaceae,hutH1,251.9,92652344.6,2.7187655216660325e-06,MGYA00721938,ERZ650682
Negativicutes,hutH,395.6,92652344.6,4.269724654113071e-06,MGYA00721938,ERZ650682
Negativicutes,hutH,176.0,92652344.6,1.899574163609455e-06,MGYA00721938,ERZ650682
Rikenellaceae,hutH,964.1,92652344.6,1.0405565063272021e-05,MGYA00721938,ERZ650682
Porphyromonadaceae,hutH,976.5,92652344.6,1.0539398697526323e-05,MGYA00721938,ERZ650682
Bacteroidaceae,hutH,614.8,92652344.6,6.635557930608482e-06,MGYA00721938,ERZ650682
Bacteroidaceae,hutH,387.5,92652344.6,4.1823010704469535e-06,MGYA00721938,ERZ650682
Rikenellaceae,hutH,488.0,92652344.6,5.267001090008034e-06,MGYA00721938,ERZ650682
Bacteroidaceae,hutH,436.8,92652344.6,4.7143976969580114e-06,MGYA00721938,ERZ650682
Bacteroidia,hutH,511.1,92652344.6,5.516320198981775e-06,MGYA00721938,ERZ650682
Bacteroidia,hutH,208.4,92652344.6,2.249268498273923e-06,MGYA00721938,ERZ650682
Bacteroidia,hutH,323.2,92652344.6,3.488308918628272e-06,MGYA00721938,ERZ650682
Negativicutes,hutH,560.1,92652344.6,6.045178914986681e-06,MGYA00721938,ERZ650682
Negativicutes,hutH,577.8,92652344.6,6.236215634849677e-06,MGYA00721938,ERZ650682
Eubacteriaceae,hutH,637.9,92652344.6,6.8848770395822235e-06,MGYA00721938,ERZ650682
Blautia,hutH,998.4,92652344.6,1.0775766164475455e-05,MGYA00721938,ERZ650682
Lachnoclostridium,hutH,846.7,92652344.6,9.13846275186435e-06,MGYA00721938,ERZ650682
Blautia,hutH,987.6,92652344.6,1.0659201386253965e-05,MGYA00721938,ERZ650682
Porphyromonadaceae,hutH,984.2,92652344.6,1.0622505067184237e-05,MGYA00721938,ERZ650682
Bacteroidaceae,hutH,981.5,92652344.6,1.0593363872628865e-05,MGYA00721938,ERZ650682
Bacteroidaceae,hutH,1037.7,92652344.6,1.119993244078143e-05,MGYA00721938,ERZ650682
Bacteroidaceae,hutH,984.9,92652344.6,1.0630060191698593e-05,MGYA00721938,ERZ650682
Porphyromonadaceae,hutH,983.4,92652344.6,1.061387063916783e-05,MGYA00721938,ERZ650682
Bacteroidaceae,hutH,989.2,92652344.6,1.0676470242286778e-05,MGYA00721938,ERZ650682
Porphyromonadaceae,hutH,528.9,92652344.6,5.7084362223468225e-06,MGYA00721938,ERZ650682
Sutterellaceae,hutH,1036.2,92652344.6,1.1183742888250667e-05,MGYA00721938,ERZ650682
Bacteroidaceae,hutH,990.3,92652344.6,1.0688342580809337e-05,MGYA00721938,ERZ650682
Rikenellaceae,hutH,188.3,92652344.6,2.032328494361707e-06,MGYA00721938,ERZ650682
Porphyromonadaceae,hutH,432.2,92652344.6,4.664749735863673e-06,MGYA00721938,ERZ650682
Lachnoclostridium,hutH,313.2,92652344.6,3.380378568423189e-06,MGYA00721938,ERZ650682
Firmicutes,hutH,218.8,92652344.6,2.361516062487209e-06,MGYA00721938,ERZ650682
Bacteroidaceae,hutH,224.2,92652344.6,2.4197984515979533e-06,MGYA00721938,ERZ650682
Clostridia,hutH,77.8,92652344.6,8.396981245955432e-07,MGYA00721938,ERZ650682
Bacteroidia,hutH,360.9,92652344.6,3.895206338901433e-06,MGYA00721938,ERZ650682
Gammaproteobacteria,hutH1,100.5,59488498.099999994,1.6894022073150979e-06,MGYA00721941,ERZ650677
Oscillospiraceae,hutH,97.4,59488498.099999994,1.6372912934576174e-06,MGYA00721941,ERZ650677
Rikenellaceae,hutH,110.2,59488498.099999994,1.8524589377723762e-06,MGYA00721941,ERZ650677
Bacteria,hutH,820.5,59488498.099999994,1.3792582200020278e-05,MGYA00721941,ERZ650677
unclassified Burkholderiales,hutH,945.3,59488498.099999994,1.5890466732089174e-05,MGYA00721941,ERZ650677
unclassified Burkholderiales,hutH,85.9,59488498.099999994,1.4439766130185763e-06,MGYA00721941,ERZ650677
Bacteroidaceae,hutH,984.9,59488498.099999994,1.655614163168796e-05,MGYA00721941,ERZ650677
Bacteroidaceae,hutH,981.9,59488498.099999994,1.650571171505169e-05,MGYA00721941,ERZ650677
Betaproteobacteria,hutH,1046.2,59488498.099999994,1.758659292828911e-05,MGYA00721941,ERZ650677
Bacteroidaceae,hutH1,251.9,59488498.099999994,4.2344320002256035e-06,MGYA00721941,ERZ650677
Bacteroidaceae,hutH,989.2,59488498.099999994,1.662842451219995e-05,MGYA00721941,ERZ650677
Porphyromonadaceae,hutH,984.2,59488498.099999994,1.6544374651139498e-05,MGYA00721941,ERZ650677
Bacteroidaceae,hutH,1042.3,59488498.099999994,1.7521034036661954e-05,MGYA00721941,ERZ650677
Bacteroidaceae,hutH,186.8,59488498.099999994,3.1401028092185105e-06,MGYA00721941,ERZ650677
Porphyromonadaceae,hutH,858.2,59488498.099999994,1.4426318152416091e-05,MGYA00721941,ERZ650677
Rikenellaceae,hutH,694.5,59488498.099999994,1.1674525701296871e-05,MGYA00721941,ERZ650677
Oscillospiraceae,hutH,587.4,59488498.099999994,9.874177677381975e-06,MGYA00721941,ERZ650677
Bacteroidaceae,hutH,579.3,59488498.099999994,9.738016902464041e-06,MGYA00721941,ERZ650677
Oscillospiraceae,hutH,852.0,59488498.099999994,1.432209632470113e-05,MGYA00721941,ERZ650677
Bacteroidia,hutH,882.9,59488498.099999994,1.4841524466054727e-05,MGYA00721941,ERZ650677
Bacteroidaceae,hutH,394.0,59488498.099999994,6.623129051563667e-06,MGYA00721941,ERZ650677
Bacteroidaceae,hutH,480.7,59488498.099999994,8.080553642351916e-06,MGYA00721941,ERZ650677
Bacteroidia,hutH,70.1,55235202.99999999,1.269118174509108e-06,MGYA00721942,ERZ650676
Bacteroidia,hutH,487.6,55235202.99999999,8.827703593304438e-06,MGYA00721942,ERZ650676
Rikenellaceae,hutH,224.9,55235202.99999999,4.071678708232503e-06,MGYA00721942,ERZ650676
Bacteroidaceae,hutH,252.3,55235202.99999999,4.567739164460028e-06,MGYA00721942,ERZ650676
Bacteroidia,hutH,245.4,55235202.99999999,4.442818830592512e-06,MGYA00721942,ERZ650676
Bacteroidaceae,hutH,1041.6,55235202.99999999,1.8857539095131053e-05,MGYA00721942,ERZ650676
Bacteroidaceae,hutH,988.4,55235202.99999999,1.7894385216616298e-05,MGYA00721942,ERZ650676
Bacteroidaceae,hutH,975.3,55235202.99999999,1.7657217626230144e-05,MGYA00721942,ERZ650676
Lachnoclostridium,hutH,869.4,55235202.99999999,1.573996206730697e-05,MGYA00721942,ERZ650676
Bacteroidaceae,hutH,984.2,55235202.99999999,1.7818346752523028e-05,MGYA00721942,ERZ650676
Rikenellaceae,hutH,976.5,55235202.99999999,1.7678942901685366e-05,MGYA00721942,ERZ650676
Blautia,hutH,989.2,55235202.99999999,1.7908868733586443e-05,MGYA00721942,ERZ650676
Porphyromonadaceae,hutH,979.9,55235202.99999999,1.7740497848808487e-05,MGYA00721942,ERZ650676
Blautia,hutH,996.5,55235202.99999999,1.8041030825939033e-05,MGYA00721942,ERZ650676
Bacteroidaceae,hutH,988.4,55235202.99999999,1.7894385216616298e-05,MGYA00721942,ERZ650676
Bacteroidaceae,hutH,186.0,55235202.99999999,3.3674176955591168e-06,MGYA00721942,ERZ650676
Bacteroidaceae,hutH,186.8,55235202.99999999,3.381901212529264e-06,MGYA00721942,ERZ650676
Bacteroidaceae,hutH,596.7,55235202.99999999,1.08028932201082e-05,MGYA00721942,ERZ650676
Bacteroidaceae,hutH,838.6,55235202.99999999,1.518234666395632e-05,MGYA00721942,ERZ650676
Blautia,hutH,615.1,55235202.99999999,1.1136014110421575e-05,MGYA00721942,ERZ650676
Bacteroidaceae,hutH,672.2,55235202.99999999,1.2169775134165799e-05,MGYA00721942,ERZ650676
Fusobacteria,hutH,990.3,91796815.9,1.0787955881593927e-05,MGYA00721943,ERZ1742298
Bacteroidaceae,hutH,225.3,91796815.9,2.454333495024853e-06,MGYA00721943,ERZ1742298
Bacteroidia,hutH,997.7,91796815.9,1.0868568699450936e-05,MGYA00721943,ERZ1742298
Bacteroidaceae,hutH,607.4,91796815.9,6.6167872386954975e-06,MGYA00721943,ERZ1742298
Rikenellaceae,hutH,611.7,91796815.9,6.663629822044841e-06,MGYA00721943,ERZ1742298
Lachnoclostridium,hutH,842.0,91796815.9,9.172431437243348e-06,MGYA00721943,ERZ1742298
unclassified Burkholderiales,hutH,969.5,91796815.9,1.0561368501671527e-05,MGYA00721943,ERZ1742298
unclassified Burkholderiales,hutH,88.2,91796815.9,9.60817639863258e-07,MGYA00721943,ERZ1742298
Bacteroidaceae,hutH,929.9,91796815.9,1.0129980989896185e-05,MGYA00721943,ERZ1742298
Bacteroidia,hutH,959.9,91796815.9,1.045678971093811e-05,MGYA00721943,ERZ1742298
Bacilli,hutH,349.4,91796815.9,3.806232237734947e-06,MGYA00721943,ERZ1742298
Eubacteriaceae,hutH,433.3,91796815.9,4.720207294248863e-06,MGYA00721943,ERZ1742298
Bacteroidaceae,hutH,820.1,91796815.9,8.933861070882742e-06,MGYA00721943,ERZ1742298
Bacteroidaceae,hutH,823.5,91796815.9,8.970899392600828e-06,MGYA00721943,ERZ1742298
Blautia,hutH,395.6,91796815.9,4.309517668139511e-06,MGYA00721943,ERZ1742298
Rikenellaceae,hutH,381.7,91796815.9,4.1580962940567524e-06,MGYA00721943,ERZ1742298
Bacteroidaceae,hutH,490.3,91796815.9,5.34114386422852e-06,MGYA00721943,ERZ1742298
Porphyromonadaceae,hutH,101.3,91796815.9,1.1035241147182315e-06,MGYA00721943,ERZ1742298
Clostridiales incertae sedis,hutH,208.4,91796815.9,2.270231248837902e-06,MGYA00721943,ERZ1742298
Porphyromonadaceae,hutH,86.3,91796815.9,9.401197541972694e-07,MGYA00721943,ERZ1742298
Porphyromonadaceae,hutH,979.9,91796815.9,1.0674662191632726e-05,MGYA00721943,ERZ1742298
Rikenellaceae,hutH,977.6,91796815.9,1.0649606856352846e-05,MGYA00721943,ERZ1742298
Bifidobacteriales,hutH,991.1,91796815.9,1.0796670780821712e-05,MGYA00721943,ERZ1742298
Bacteroidaceae,hutH,1005.0,91796815.9,1.094809215490447e-05,MGYA00721943,ERZ1742298
Bacteroidaceae,hutH,983.8,91796815.9,1.0717147325368177e-05,MGYA00721943,ERZ1742298
Bacteroidaceae,hutH1,250.8,91796815.9,2.7321209079104886e-06,MGYA00721943,ERZ1742298
Bacteroidaceae,hutH,984.2,91796815.9,1.072150477498207e-05,MGYA00721943,ERZ1742298
Bacteroidaceae,hutH,989.6,91796815.9,1.0780330344769616e-05,MGYA00721943,ERZ1742298
Bacteroidaceae,hutH,985.7,91796815.9,1.0737845211034166e-05,MGYA00721943,ERZ1742298
Bacteroidaceae,hutH,987.3,91796815.9,1.0755275009489734e-05,MGYA00721943,ERZ1742298
Bacteria,hutH,827.4,91796815.9,9.013384526336277e-06,MGYA00721943,ERZ1742298
Bacteroidaceae,hutH,988.4,91796815.9,1.0767257995927938e-05,MGYA00721943,ERZ1742298
unclassified Burkholderiales,hutH,111.7,91796815.9,1.2168178046794322e-06,MGYA00721943,ERZ1742298
Betaproteobacteria,hutH,814.7,91796815.9,8.875035501095196e-06,MGYA00721943,ERZ1742298
Oscillospiraceae,hutH,1012.3,91796815.9,1.1027615610358005e-05,MGYA00721943,ERZ1742298
Bacteroidaceae,hutH,298.1,91796815.9,3.2473893247532565e-06,MGYA00721943,ERZ1742298
Oscillospiraceae,hutH,593.2,91796815.9,6.4620977774023206e-06,MGYA00721943,ERZ1742298
Porphyromonadaceae,hutH,375.6,91796815.9,4.091645187444895e-06,MGYA00721943,ERZ1742298
Enterobacter,hutH,352.1,91796815.9,3.835645022628721e-06,MGYA00721943,ERZ1742298
Bacilli,hutH,267.3,91796815.9,2.911865704483547e-06,MGYA00721943,ERZ1742298
Bacteria,hutH,92.8,91796815.9,1.0109283104230196e-06,MGYA00721943,ERZ1742298
Bacteroidaceae,hutH,92.4,60391197.800000004,1.5300242976800172e-06,MGYA00721945,ERZ650695
Betaproteobacteria,hutH,665.6,60391197.800000004,1.1021473728742635e-05,MGYA00721945,ERZ650695
Bacteroidaceae,hutH,1037.7,60391197.800000004,1.718296768076357e-05,MGYA00721945,ERZ650695
Bacteroidaceae,hutH,984.2,60391197.800000004,1.629707698892503e-05,MGYA00721945,ERZ650695
Bacteroidaceae,hutH,981.9,60391197.800000004,1.6258991968528233e-05,MGYA00721945,ERZ650695
Bacteroidaceae,hutH,989.2,60391197.800000004,1.6379870511526765e-05,MGYA00721945,ERZ650695
Blautia,hutH,926.0,60391197.800000004,1.5333360385840863e-05,MGYA00721945,ERZ650695
Bacteroidaceae,hutH,634.4,60391197.800000004,1.0504842147707823e-05,MGYA00721945,ERZ650695
Clostridia,hutH,641.0,112639201.10000002,5.690736384315495e-06,MGYA00721946,ERZ650693
Bacteroidaceae,hutH,984.2,112639201.10000002,8.73763299445134e-06,MGYA00721946,ERZ650693
Bacteroidaceae,hutH,1043.9,112639201.10000002,9.267643855829867e-06,MGYA00721946,ERZ650693
Porphyromonadaceae,hutH,948.0,112639201.10000002,8.416252874151464e-06,MGYA00721946,ERZ650693
Oscillospiraceae,hutH,589.3,112639201.10000002,5.231748753942466e-06,MGYA00721946,ERZ650693
Bacteroidaceae,hutH,929.9,112639201.10000002,8.255562814001526e-06,MGYA00721946,ERZ650693
Rikenellaceae,hutH,884.0,112639201.10000002,7.848067026107483e-06,MGYA00721946,ERZ650693
Bacteroidaceae,hutH,994.6,112639201.10000002,8.829963194758488e-06,MGYA00721946,ERZ650693
Bacteroidaceae,hutH,977.6,112639201.10000002,8.679038828871805e-06,MGYA00721946,ERZ650693
Ruminococcaceae,hutH,408.3,112639201.10000002,3.6248481524430835e-06,MGYA00721946,ERZ650693
Bacteroidia,hutH,833.2,112639201.10000002,7.397069509222574e-06,MGYA00721946,ERZ650693
Rikenellaceae,hutH,973.4,112639201.10000002,8.641751632593919e-06,MGYA00721946,ERZ650693
Rikenellaceae,hutH,887.9,112639201.10000002,7.882690851222663e-06,MGYA00721946,ERZ650693
Bifidobacteriales,hutH,991.1,112639201.10000002,8.798890531193583e-06,MGYA00721946,ERZ650693
Eubacteriaceae,hutH,636.3,112639201.10000002,5.649010236099764e-06,MGYA00721946,ERZ650693
Bacteroidaceae,hutH,984.2,112639201.10000002,8.73763299445134e-06,MGYA00721946,ERZ650693
Bacteroidaceae,hutH,984.9,112639201.10000002,8.743847527164322e-06,MGYA00721946,ERZ650693
Porphyromonadaceae,hutH,984.2,112639201.10000002,8.73763299445134e-06,MGYA00721946,ERZ650693
Clostridiaceae,hutH,113.6,112639201.10000002,1.0085298802780658e-06,MGYA00721946,ERZ650693
Firmicutes,hutH,310.5,112639201.10000002,2.7565891534008752e-06,MGYA00721946,ERZ650693
Firmicutes,hutH,661.4,112639201.10000002,5.871845623379513e-06,MGYA00721946,ERZ650693
Sutterellaceae,hutH,707.2,112639201.10000002,6.278453620885987e-06,MGYA00721946,ERZ650693
Porphyromonadaceae,hutH,978.4,112639201.10000002,8.686141151972354e-06,MGYA00721946,ERZ650693
Oscillospiraceae,hutH,1012.3,112639201.10000002,8.987102093358152e-06,MGYA00721946,ERZ650693
Bacteroidaceae,hutH,989.2,112639201.10000002,8.782022513829778e-06,MGYA00721946,ERZ650693
Bacteroidaceae,hutH,204.5,112639201.10000002,1.8155313425780322e-06,MGYA00721946,ERZ650693
Oscillospiraceae,hutH,162.2,112639201.10000002,1.4399960086364636e-06,MGYA00721946,ERZ650693
Bacteria,hutH,79.0,112639201.10000002,7.013544061792887e-07,MGYA00721946,ERZ650693
Bacteroidaceae,hutH,244.2,112639201.10000002,2.167984126442814e-06,MGYA00721946,ERZ650693
Rikenellaceae,hutH,89.7,112639201.10000002,7.963479776491418e-07,MGYA00721946,ERZ650693
unclassified Burkholderiales,hutH,602.8,112639201.10000002,5.3516004562642435e-06,MGYA00721946,ERZ650693
Porphyromonadaceae,hutH,493.0,112639201.10000002,4.376806610713789e-06,MGYA00721946,ERZ650693
unclassified Burkholderiales,hutH,72.0,112639201.10000002,6.392090790494783e-07,MGYA00721946,ERZ650693
Porphyromonadaceae,hutH,401.0,112639201.10000002,3.560039454150567e-06,MGYA00721946,ERZ650693
unclassified Burkholderiales,hutH,384.8,112639201.10000002,3.4162174113644344e-06,MGYA00721946,ERZ650693
Bacteroidia,hutH,326.6,112639201.10000002,2.8995234057994395e-06,MGYA00721946,ERZ650693
Bacteroidaceae,hutH,391.3,112639201.10000002,3.473923786556401e-06,MGYA00721946,ERZ650693
unclassified Burkholderiales,hutH,313.5,112639201.10000002,2.783222865027937e-06,MGYA00721946,ERZ650693
unclassified Burkholderiales,hutH,169.1,112639201.10000002,1.5012535453787053e-06,MGYA00721946,ERZ650693
unclassified Burkholderiales,hutH,180.6,112639201.10000002,1.603349439949108e-06,MGYA00721946,ERZ650693
unclassified Burkholderiales,hutH,121.7,112639201.10000002,1.080440901671132e-06,MGYA00721946,ERZ650693
Bacteroidaceae,hutH,328.6,112639201.10000002,2.9172792135508135e-06,MGYA00721946,ERZ650693
Betaproteobacteria,hutH,107.1,112639201.10000002,9.50823505086099e-07,MGYA00721946,ERZ650693
Synergistetes,hutH,297.7,93585218.30000003,3.18105792140894e-06,MGYA00721947,ERZ650692
Bacteroidia,hutH,962.6,93585218.30000003,1.0285812412321954e-05,MGYA00721947,ERZ650692
Bacteria,hutH,92.8,93585218.30000003,9.916095905500492e-07,MGYA00721947,ERZ650692
Bacteroidaceae,hutH,1003.4,93585218.30000003,1.0721778697822408e-05,MGYA00721947,ERZ650692
Bacilli,hutH,987.3,93585218.30000003,1.0549742982220512e-05,MGYA00721947,ERZ650692
Gammaproteobacteria,hutH,207.2,93585218.30000003,2.2140248616591616e-06,MGYA00721947,ERZ650692
Rikenellaceae,hutH,845.1,93585218.30000003,9.030272251873347e-06,MGYA00721947,ERZ650692
Blautia,hutH,344.7,93585218.30000003,3.6832739855883833e-06,MGYA00721947,ERZ650692
Firmicutes,hutH,674.9,93585218.30000003,7.211608972653321e-06,MGYA00721947,ERZ650692
Firmicutes,hutH,634.4,93585218.30000003,6.778848321605078e-06,MGYA00721947,ERZ650692
Bifidobacteriales,hutH,991.1,93585218.30000003,1.059034768528183e-05,MGYA00721947,ERZ650692
Bacteroidaceae,hutH,989.2,93585218.30000003,1.0570045333751171e-05,MGYA00721947,ERZ650692
Rikenellaceae,hutH,977.6,93585218.30000003,1.0446094134932415e-05,MGYA00721947,ERZ650692
Bacteroidaceae,hutH,981.9,93585218.30000003,1.0492041562080746e-05,MGYA00721947,ERZ650692
Bacteroidaceae,hutH,1043.9,93585218.30000003,1.1154539348870651e-05,MGYA00721947,ERZ650692
Oscillospiraceae,hutH,793.1,93585218.30000003,8.47462894682375e-06,MGYA00721947,ERZ650692
Ruminococcaceae,hutH,685.3,93585218.30000003,7.32273763366324e-06,MGYA00721947,ERZ650692
Oscillospiraceae,hutH,1013.4,93585218.30000003,1.0828633179562715e-05,MGYA00721947,ERZ650692
Gammaproteobacteria,hutH1,135.2,93585218.30000003,1.444672593128951e-06,MGYA00721947,ERZ650692
Bacteroidaceae,hutH,240.0,93585218.30000003,2.5645075617673686e-06,MGYA00721947,ERZ650692
Citrobacter,hutH,564.7,93585218.30000003,6.034072583875138e-06,MGYA00721947,ERZ650692
Bacteroidaceae,hutH,374.8,93585218.30000003,4.0049059756267076e-06,MGYA00721947,ERZ650692
Blautia,hutH,463.4,93585218.30000003,4.951636683845827e-06,MGYA00721947,ERZ650692
Citrobacter,hutH,361.3,93585218.30000003,3.860652425277293e-06,MGYA00721947,ERZ650692
Bacteroidaceae,hutH,458.4,93585218.30000003,4.898209442975674e-06,MGYA00721947,ERZ650692
Synergistetes,hutH,285.0,93585218.30000003,3.0453527295987503e-06,MGYA00721947,ERZ650692
Synergistetes,hutH,284.6,93585218.30000003,3.0410785503291383e-06,MGYA00721947,ERZ650692
Porphyromonadaceae,hutH,206.1,93585218.30000003,2.2022708686677278e-06,MGYA00721947,ERZ650692
Bifidobacteriales,hutH,953.0,76755319.50000001,1.2416077559288901e-05,MGYA00721949,ERZ650691
Bacteria,hutH,92.8,76755319.50000001,1.2090367235068312e-06,MGYA00721949,ERZ650691
Bacteroidaceae,hutH,989.6,76755319.50000001,1.2892917473947846e-05,MGYA00721949,ERZ650691
Bacteroidaceae,hutH,646.7,76755319.50000001,8.42547466693823e-06,MGYA00721949,ERZ650691
Bacteroidaceae,hutH,356.3,76755319.50000001,4.642023540791853e-06,MGYA00721949,ERZ650691
